userId,bookId,rating
77,7768158-goddess-of-love,3
77,3250806-le-roman-bourgeois,1
77,165867.Lizzie,4
77,26869849-winning,4
78,1487897.Far,2
78,6398385-raphael,3
78,22358.We3,2
78,37971720-the-falls-trilogy-boxed-set,3
78,37880094-the-lady-s-guide-to-petticoats-and-piracy,5
78,23183.The_Book_of_Questions,4
79,16114.A_Dance_to_the_Music_of_Time,4
79,39808670-vardaesia,5
79,34459.Metaphors_We_Live_By,2
79,11224849-all-hallows-moon,4
79,11659.The_Early_Stories,3
79,761849.Romeo_s_Ex,4
79,758901.Tutunamayanlar,5
79,9454.Hegel_s_Phenomenology_of_Spirit,4
79,353761.The_Oracle_Glass,1
79,474788.Deathscent,4
79,103658.Garfield_at_Large,1
79,1248692.Confessions_of_a_Triple_Shot_Betty,3
80,611298.I_Am_America,4
80,11393302-strange-love,4
80,59569.I_Am_Regina,4
80,293149.Have_You_Met_My_Ghoulfriend_,3
80,290039.Flyy_Girl,5
80,363492.Sharpe_s_Devil,4
80,35575184-orphan-monster-spy,4
80,18044415-destined-to-kill,5
81,916764.Snow_Dog,3
81,256390.Tituba,1
81,1994709.Love_is_Patient,2
81,21043857-a-colder-war,3
81,8343372-memories-of-emanon,2
81,13536595-emerald-star,5
81,49377095-death-in-paraiso,2
81,16137205-revival-vol-1,4
81,427281.Deep_Water,3
81,1466723.Sonny_Boy,2
81,19164621-i-ve-been-waiting-for-you,5
82,16173593-dissidence,5
82,12283261-between-the-lines,3
82,18579799-fragile-destiny,3
82,28899.Heat,1
82,439985.The_Founding,4
82,6977769-61-hours,1
83,403098.A_Man_for_All_Seasons,3
83,151928.The_Eye_in_the_Door,3
83,12630405-the-kane-chronicles-survival-guide,4
83,73966.When_God_Writes_Your_Love_Story,4
83,12971285-trois-gouttes-de-sang,1
83,7823518-payback-time,2
83,23172131-the-syrian-virgin,5
83,27384662,2
84,26194593-nexus,2
84,74406.Fifth_Business,3
84,831842.Behind_the_Attic_Wall,3
84,31335.Cry_to_Heaven,4
84,2232799.Amberville,1
84,5111318-gottland,1
84,7035.Morality_for_Beautiful_Girls,1
85,23269394-alpha-games-volume-2,2
85,16300325-ember-s-curse,1
85,49045735-john-lars-zwerenz-the-complete-anthology,3
85,456.Leviathan,3
85,297593.Prometheus_Bound,4
85,729382.People_of_the_River,3
85,30336.Shattered_Mirror,4
85,12560567-torn,5
85,20631421-chuck-and-geck,4
86,17320075-the-book-of-doom,2
86,15706926-ancient-light,2
86,17185633-unbeautifully-loved,4
86,867149.Malavita,4
86,158778.Outlaws_of_the_Marsh,3
86,768496.The_Golden_Gate,5
86,24903919-depraved-heart,3
86,642462.Chrono_Crusade_Vol_6,2
86,320247.The_Sweet_Forever,2
86,40789692-from-maid-to-duchess,2
87,237231.We_Are_All_Welcome_Here,3
87,724994.A_Pirate_s_Love,2
87,67085.By_Possession,4
87,7314827-sticks-stones,1
88,58655.Lost_Girls,4
88,8721183-zombie-apocalypse,4
88,6794736-verlorene-bilder-verlorene-leben,4
88,355916.Physik,1
88,7046510-veil-of-night,4
88,92367.Whiteout,3
88,97920.An_Ordinary_Man,4
88,27272505-a-world-without-you,3
88,31830406-assault-on-utopia,5
88,1293796.Tinisima,1
89,9488341-life-laughing,3
89,18599572-the-intern,4
89,24044141-the-improbability-of-love,4
89,28575862-my-map-of-you,3
89,47944.Empress_of_the_World,4
89,1797221.Four_and_Twenty_Blackbirds,2
89,6443321-these-boots-are-made-for-stalking,4
89,16307.Hallowe_en_Party,4
89,18213783-little-beach-street-bakery,5
89,3986964-dreamseller,4
90,3309428-ultimate-hulk-vs-iron-man,3
90,34564482-karanl-kta-f-s-ldayan,2
90,37301.Rules_of_Prey,4
90,11062688-mysterious-bones,1
90,7537919-lykke-per,3
90,11607.The_Running_Man,4
90,55482749-zoroastrians-fight-for-survival,1
90,586322.Jingle_Bells_Batman_Smells_P_S_So_Does_May_,2
91,13511041-the-chosen,1
91,13752934-another-100-greatest-cycling-climbs,3
91,955725.Elvis_and_Me,2
91,9490.The_Book_of_Embraces,3
91,18626540-innocent-blood,3
91,769016.How_to_Talk_So_Kids_Will_Listen_Listen_So_Kids_Will_Talk,1
91,1648212.God_s_Undertaker,3
91,26236956-the-obsession,3
91,985692.Random_Passage,3
91,675626.Scientology_8_8008,2
91,38230320-hometown-girl-at-heart,5
91,13167112-savage-continent,2
91,2327608.Personal_Demons,3
92,22297173-mirage,1
92,126866.In_The_Place_of_Fallen_Leaves,1
92,7229765-numerology,1
92,7465824-en-iniya-iyandhira,4
92,18079523-archetype,4
92,36559024-calico,2
92,342999.Nerd_in_Shining_Armor,1
92,19081403-beginnings,3
92,43460271-conjunction,3
92,10184988-the-queen-s-blade,4
93,10841167-dark-inside,2
93,2517.My_Name_Is_Red,3
93,52830931-after-the-storm,1
93,1824217.Mrs_Jeffries_Takes_the_Cake,3
93,3567200-moonlight,1
93,2165.The_Old_Man_and_the_Sea,3
93,331683.Thirteen_Steps_Down,3
93,18305217-love-vs-lust,3
94,12581313-oldsoul,3
94,40365093-thick,2
94,1322450.King_Arthur_and_the_Knights_of_the_Round_Table,2
94,9239571-enshadowed,4
94,7631064-caf-latte-rhapsody,1
94,9538660-blood-hunt,5
94,1820122.The_Crystal_Tree,2
94,7790460-haunted-by-your-touch-anthology,4
95,924497.Caught_in_the_Light,3
95,7850982-bear,1
95,541924.Sir_Gibbie,3
95,32527.Alone,4
95,48323.Death_in_a_Strange_Country,4
95,171001.She_Said_Yes,4
95,17448900-cevaps-z-a-r,2
95,391959.The_Holocaust_Chronicle,4
95,10473353-there-are-things-i-want-you-to-know-about-stieg-larsson-and-me,4
95,2275473.Engravings_of_Wraith,1
95,4717491-the-love-we-share-without-knowing,2
95,18594594-cop-town,3
96,4620776-the-wright-brothers,1
96,6895403-ferrari-in-camera,3
96,365331.Free_Verse,1
96,33016249-good-night-stories-for-rebel-girls,3
96,143124.Nine_Days_a_Queen,2
96,18593399-talk-back-and-you-re-dead-2nd-half,5
96,23705512-you-re-never-weird-on-the-internet,3
96,25766585-heartbound,4
97,6329335-vicious-circle,4
97,31367949-silence-is-golden,4
97,18210684-the-countess-confessions,3
97,6056520-red-headed-stepchild,3
97,587291.Canone_inverso,3
97,17407233-the-submissive,5
97,23008469-witch-s-pyre,1
97,6159.Reservation_Blues,4
97,7896527-throne-of-glass,3
97,1504506.Diana_the_Killing_of_a_Princess,1
97,35535454-the-child,3
98,15749186-to-all-the-boys-i-ve-loved-before,3
98,12166282-trail-of-the-spellmans,4
98,11203471-treasure-me,4
98,10423421-katie-and-the-cupcake-cure,4
98,15995180-via-chanel-n-5,3
98,378518.The_Wedding_Planner_s_Daughter,3
98,20736640-dear-leader,5
99,773971.The_Fight,4
99,3214786-chance-of-a-lifetime,1
99,1017264.Impeachable_Offense,3
99,43364.The_Birth_of_the_Republic_1763_89,3
99,24806268-lukas,1
99,595974.Essential_Incredible_Hulk_Vol_1,1
99,9859588-juan-belmonte-matador-de-toros,4
99,1255731.Robin_Williams,3
99,455488.History_and_Utopia,3
99,1249931.Strange_Meeting,3
99,90994.Albert_Angelo,4
99,13505130-the-absent-one,4
